symbol,type,entry_time,exit_time,entry_price,exit_price,gross_pnl,fees,net_pnl,result,bars_held,position_size,leverage,strategy,confidence,btc_trend,coin_trend,btc_change,coin_change,funding_sentiment,rsi
LIGHTUSDT,LONG,2025-12-16 17:01:00+00:00,2025-12-16 17:03:00+00:00,1.4207,1.406493,-10.000000000000055,1.2,-11.200000000000054,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,2.48,SHORT_HEAVY,66.81614349775784
LIGHTUSDT,LONG,2025-12-16 17:09:00+00:00,2025-12-16 17:11:00+00:00,1.427,1.41273,-10.000000000000004,1.2,-11.200000000000003,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,4.1,SHORT_HEAVY,63.02816901408459
LIGHTUSDT,LONG,2025-12-16 17:10:00+00:00,2025-12-16 17:11:00+00:00,1.4197,1.405503,-10.00000000000001,1.2,-11.20000000000001,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.45,SHORT_HEAVY,57.67869780608637
LIGHTUSDT,LONG,2025-12-16 17:11:00+00:00,2025-12-16 17:13:00+00:00,1.4111,1.439322,19.99999999999998,1.2,18.79999999999998,WIN,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,2.54,SHORT_HEAVY,54.99325236167339
LIGHTUSDT,LONG,2025-12-16 17:12:00+00:00,2025-12-16 17:14:00+00:00,1.4189,1.447278,20.000000000000007,1.2,18.800000000000008,WIN,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,4.09,SHORT_HEAVY,57.46460746460751
LIGHTUSDT,LONG,2025-12-16 17:13:00+00:00,2025-12-16 17:15:00+00:00,1.4405,1.46931,20.000000000000004,1.2,18.800000000000004,WIN,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,5.57,SHORT_HEAVY,59.09653465346533
LIGHTUSDT,LONG,2025-12-16 17:14:00+00:00,2025-12-16 17:18:00+00:00,1.4529,1.481958,20.000000000000018,1.2,18.80000000000002,WIN,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,5.67,SHORT_HEAVY,56.196156394963616
LIGHTUSDT,LONG,2025-12-16 17:15:00+00:00,2025-12-16 17:16:00+00:00,1.4582,1.4436179999999998,-10.000000000000068,1.2,-11.200000000000067,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,5.21,SHORT_HEAVY,63.13945339873858
LIGHTUSDT,LONG,2025-12-16 17:16:00+00:00,2025-12-16 17:18:00+00:00,1.4419,1.4707379999999999,19.999999999999943,1.2,18.799999999999944,WIN,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,4.24,SHORT_HEAVY,55.17241379310346
LIGHTUSDT,LONG,2025-12-16 17:17:00+00:00,2025-12-16 17:21:00+00:00,1.4634,1.492668,20.00000000000005,1.2,18.80000000000005,WIN,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,6.17,SHORT_HEAVY,64.38522107813449
LIGHTUSDT,LONG,2025-12-16 17:18:00+00:00,2025-12-16 17:21:00+00:00,1.479,1.46421,-10.000000000000053,1.2,-11.200000000000053,LOSS,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,6.99,SHORT_HEAVY,65.9525188187609
LIGHTUSDT,LONG,2025-12-16 17:21:00+00:00,2025-12-16 17:24:00+00:00,1.4644,1.493688,19.999999999999986,1.2,18.799999999999986,WIN,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,6.75,SHORT_HEAVY,54.04801786711333
LIGHTUSDT,LONG,2025-12-16 17:22:00+00:00,2025-12-16 17:24:00+00:00,1.468,1.49736,20.000000000000036,1.2,18.800000000000036,WIN,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,6.24,SHORT_HEAVY,54.02234636871507
LIGHTUSDT,LONG,2025-12-16 17:23:00+00:00,2025-12-16 17:24:00+00:00,1.4673,1.4966460000000001,20.000000000000064,1.2,18.800000000000065,WIN,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,5.47,SHORT_HEAVY,63.16133246244284
LIGHTUSDT,LONG,2025-12-16 17:28:00+00:00,2025-12-16 17:29:00+00:00,1.5315,1.56213,19.999999999999957,1.2,18.799999999999958,WIN,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,8.53,SHORT_HEAVY,67.11672473867597
LIGHTUSDT,LONG,2025-12-16 17:38:00+00:00,2025-12-16 17:39:00+00:00,1.5993,1.583307,-9.999999999999954,1.2,-11.199999999999953,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,12.07,SHORT_HEAVY,63.85646346735845
LIGHTUSDT,LONG,2025-12-16 17:39:00+00:00,2025-12-16 17:40:00+00:00,1.5894,1.5735059999999998,-10.000000000000046,1.2,-11.200000000000045,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,11.95,SHORT_HEAVY,65.15218350242614
LIGHTUSDT,LONG,2025-12-16 17:40:00+00:00,2025-12-16 17:41:00+00:00,1.5978,1.6297560000000002,20.000000000000057,1.2,18.800000000000058,WIN,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,13.23,SHORT_HEAVY,65.53228621291454
LIGHTUSDT,LONG,2025-12-16 17:41:00+00:00,2025-12-16 17:43:00+00:00,1.6277,1.6114229999999998,-10.00000000000006,1.2,-11.20000000000006,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,14.72,SHORT_HEAVY,66.1959777492512
LIGHTUSDT,LONG,2025-12-16 17:43:00+00:00,2025-12-16 17:45:00+00:00,1.6283,1.612017,-10.000000000000028,1.2,-11.200000000000028,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,12.07,SHORT_HEAVY,64.66581524052793
LIGHTUSDT,LONG,2025-12-16 17:44:00+00:00,2025-12-16 17:45:00+00:00,1.63,1.6137,-9.99999999999999,1.2,-11.199999999999989,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,11.78,SHORT_HEAVY,65.36170212765956
LIGHTUSDT,LONG,2025-12-16 17:45:00+00:00,2025-12-16 17:47:00+00:00,1.6104,1.594296,-10.000000000000073,1.2,-11.200000000000072,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,11.69,SHORT_HEAVY,56.3337656722871
LIGHTUSDT,LONG,2025-12-16 17:46:00+00:00,2025-12-16 17:47:00+00:00,1.6112,1.595088,-9.999999999999941,1.2,-11.19999999999994,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,10.1,SHORT_HEAVY,54.93083444890675
LIGHTUSDT,LONG,2025-12-16 17:47:00+00:00,2025-12-16 17:48:00+00:00,1.5941,1.578159,-9.999999999999988,1.2,-11.199999999999987,LOSS,1,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.36,7.78,SHORT_HEAVY,45.50069220119984
LIGHTUSDT,LONG,2025-12-16 17:48:00+00:00,2025-12-16 17:49:00+00:00,1.5647,1.595994,19.999999999999957,1.2,18.799999999999958,WIN,1,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.36,5.16,SHORT_HEAVY,41.744284504657074
LIGHTUSDT,LONG,2025-12-16 18:05:00+00:00,2025-12-16 18:06:00+00:00,1.4998,1.484802,-10.000000000000044,1.2,-11.200000000000044,LOSS,1,100.0,10,ADVANCED,90,SIDEWAYS,DOWNTREND,-0.36,-6.91,SHORT_HEAVY,30.61503416856496
LIGHTUSDT,LONG,2025-12-16 18:30:00+00:00,2025-12-16 18:31:00+00:00,1.5566,1.587732,19.999999999999957,1.2,18.799999999999958,WIN,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,1.31,SHORT_HEAVY,67.78156996587035
LIGHTUSDT,LONG,2025-12-16 18:31:00+00:00,2025-12-16 18:34:00+00:00,1.5877,1.571823,-9.99999999999995,1.2,-11.19999999999995,LOSS,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,5.65,SHORT_HEAVY,67.95655125594027
LIGHTUSDT,LONG,2025-12-16 18:33:00+00:00,2025-12-16 18:34:00+00:00,1.5841,1.568259,-9.999999999999996,1.2,-11.199999999999996,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.83,SHORT_HEAVY,58.20073439412491
LIGHTUSDT,LONG,2025-12-16 18:34:00+00:00,2025-12-16 18:40:00+00:00,1.5579,1.589058,20.000000000000007,1.2,18.800000000000008,WIN,6,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.87,SHORT_HEAVY,54.781105990783466
LIGHTUSDT,LONG,2025-12-16 18:35:00+00:00,2025-12-16 18:42:00+00:00,1.5619,1.5931380000000002,20.000000000000064,1.2,18.800000000000065,WIN,7,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,4.85,SHORT_HEAVY,56.72581568402979
LIGHTUSDT,LONG,2025-12-16 18:36:00+00:00,2025-12-16 18:42:00+00:00,1.56,1.5912000000000002,20.00000000000007,1.2,18.80000000000007,WIN,6,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,5.22,SHORT_HEAVY,56.56392694063932
LIGHTUSDT,LONG,2025-12-16 18:37:00+00:00,2025-12-16 18:47:00+00:00,1.5721,1.603542,19.99999999999998,1.2,18.79999999999998,WIN,10,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,5.49,SHORT_HEAVY,57.223159078133804
LIGHTUSDT,LONG,2025-12-16 18:38:00+00:00,2025-12-16 18:47:00+00:00,1.5724,1.603848,19.99999999999995,1.2,18.79999999999995,WIN,9,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,5.02,SHORT_HEAVY,60.8825283243888
LIGHTUSDT,LONG,2025-12-16 18:39:00+00:00,2025-12-16 18:47:00+00:00,1.572,1.6034400000000002,20.000000000000085,1.2,18.800000000000086,WIN,8,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,6.39,SHORT_HEAVY,60.502692998204715
LIGHTUSDT,LONG,2025-12-16 18:40:00+00:00,2025-12-16 18:48:00+00:00,1.577,1.60854,20.000000000000078,1.2,18.80000000000008,WIN,8,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,7.45,SHORT_HEAVY,60.87729697688205
LIGHTUSDT,LONG,2025-12-16 18:41:00+00:00,2025-12-16 18:48:00+00:00,1.5767,1.608234,19.999999999999968,1.2,18.79999999999997,WIN,7,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,7.23,SHORT_HEAVY,60.44152744630072
LIGHTUSDT,LONG,2025-12-16 18:42:00+00:00,2025-12-16 18:46:00+00:00,1.5951,1.579149,-10.000000000000032,1.2,-11.200000000000031,LOSS,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,8.1,SHORT_HEAVY,59.424724602203185
LIGHTUSDT,LONG,2025-12-16 18:43:00+00:00,2025-12-16 18:56:00+00:00,1.5936,1.577664,-9.999999999999968,1.2,-11.199999999999967,LOSS,13,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,7.28,SHORT_HEAVY,65.38720538720537
LIGHTUSDT,LONG,2025-12-16 18:44:00+00:00,2025-12-16 18:56:00+00:00,1.5869,1.571031,-9.999999999999945,1.2,-11.199999999999944,LOSS,12,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,6.13,SHORT_HEAVY,60.341296928327665
LIGHTUSDT,LONG,2025-12-16 18:45:00+00:00,2025-12-16 18:56:00+00:00,1.5936,1.577664,-9.999999999999968,1.2,-11.199999999999967,LOSS,11,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,5.92,SHORT_HEAVY,52.41605241605243
LIGHTUSDT,LONG,2025-12-16 18:46:00+00:00,2025-12-16 18:56:00+00:00,1.5905,1.574595,-10.000000000000036,1.2,-11.200000000000035,LOSS,10,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.36,3.63,SHORT_HEAVY,43.17548746518106
LIGHTUSDT,LONG,2025-12-16 18:47:00+00:00,2025-12-16 18:50:00+00:00,1.6009,1.584891,-9.999999999999963,1.2,-11.199999999999962,LOSS,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,4.02,SHORT_HEAVY,58.659793814432994
LIGHTUSDT,LONG,2025-12-16 18:50:00+00:00,2025-12-16 18:56:00+00:00,1.5871,1.571229,-9.99999999999998,1.2,-11.19999999999998,LOSS,6,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.17,SHORT_HEAVY,65.52119129438721
LIGHTUSDT,LONG,2025-12-16 18:51:00+00:00,2025-12-16 18:56:00+00:00,1.5932,1.577268,-10.000000000000036,1.2,-11.200000000000035,LOSS,5,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.66,SHORT_HEAVY,62.976629766297684
LIGHTUSDT,LONG,2025-12-16 18:52:00+00:00,2025-12-16 18:56:00+00:00,1.6017,1.585683,-9.999999999999966,1.2,-11.199999999999966,LOSS,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.58,SHORT_HEAVY,66.36871508379892
LIGHTUSDT,LONG,2025-12-16 18:53:00+00:00,2025-12-16 18:56:00+00:00,1.5972,1.5812279999999999,-10.00000000000006,1.2,-11.20000000000006,LOSS,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.99,SHORT_HEAVY,63.46153846153848
LIGHTUSDT,LONG,2025-12-16 18:54:00+00:00,2025-12-16 18:56:00+00:00,1.5951,1.579149,-10.000000000000032,1.2,-11.200000000000031,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.79,SHORT_HEAVY,59.97794928335177
LIGHTUSDT,LONG,2025-12-16 18:55:00+00:00,2025-12-16 18:56:00+00:00,1.5964,1.580436,-10.000000000000055,1.2,-11.200000000000054,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.64,SHORT_HEAVY,60.74154852780814
LIGHTUSDT,LONG,2025-12-16 18:56:00+00:00,2025-12-16 18:57:00+00:00,1.5508,1.5352919999999999,-10.000000000000052,1.2,-11.20000000000005,LOSS,1,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.36,0.59,SHORT_HEAVY,31.370899915895677
LIGHTUSDT,LONG,2025-12-16 19:08:00+00:00,2025-12-16 19:12:00+00:00,1.6029,1.586871,-10.000000000000044,1.2,-11.200000000000044,LOSS,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,1.97,SHORT_HEAVY,52.07889125799575
LIGHTUSDT,LONG,2025-12-16 19:09:00+00:00,2025-12-16 19:15:00+00:00,1.5891,1.5732089999999999,-10.000000000000062,1.2,-11.200000000000061,LOSS,6,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.36,0.77,SHORT_HEAVY,48.175912043977995
LIGHTUSDT,LONG,2025-12-16 19:10:00+00:00,2025-12-16 19:12:00+00:00,1.6042,1.588158,-10.00000000000007,1.2,-11.200000000000069,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,1.74,SHORT_HEAVY,65.7429245283019
LIGHTUSDT,LONG,2025-12-16 19:25:00+00:00,2025-12-16 19:27:00+00:00,1.6212,1.6049879999999999,-10.000000000000071,1.2,-11.20000000000007,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,4.54,SHORT_HEAVY,64.59627329192551
LIGHTUSDT,LONG,2025-12-16 19:28:00+00:00,2025-12-16 19:33:00+00:00,1.5885,1.572615,-9.999999999999954,1.2,-11.199999999999953,LOSS,5,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,0.7,SHORT_HEAVY,51.3426423200859
LIGHTUSDT,LONG,2025-12-16 19:29:00+00:00,2025-12-16 19:33:00+00:00,1.5933,1.577367,-9.999999999999984,1.2,-11.199999999999983,LOSS,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,0.56,SHORT_HEAVY,56.4983888292159
LIGHTUSDT,SHORT,2025-12-16 19:54:00+00:00,2025-12-16 19:58:00+00:00,1.5496,1.565096,-9.999999999999972,1.2,-11.19999999999997,LOSS,4,100.0,10,BASIC,60,SIDEWAYS,DOWNTREND,-0.36,-4.42,SHORT_HEAVY,46.2003454231434
LIGHTUSDT,LONG,2025-12-16 20:22:00+00:00,2025-12-16 20:31:00+00:00,1.5078,1.537956,20.000000000000043,1.2,18.800000000000043,WIN,9,100.0,10,ADVANCED,90,SIDEWAYS,DOWNTREND,-0.36,-3.22,SHORT_HEAVY,33.33333333333333
LIGHTUSDT,SHORT,2025-12-16 20:32:00+00:00,2025-12-16 20:51:00+00:00,1.5344,1.549744,-10.000000000000016,1.2,-11.200000000000015,LOSS,19,100.0,10,BASIC,60,SIDEWAYS,DOWNTREND,-0.36,-1.63,SHORT_HEAVY,50.762195121951144
LIGHTUSDT,SHORT,2025-12-16 20:44:00+00:00,2025-12-16 20:46:00+00:00,1.5193,1.534493,-10.000000000000007,1.2,-11.200000000000006,LOSS,2,100.0,10,BASIC,60,SIDEWAYS,DOWNTREND,-0.36,-0.71,SHORT_HEAVY,51.86246418338119
LIGHTUSDT,LONG,2025-12-16 20:50:00+00:00,2025-12-16 21:19:00+00:00,1.5309,1.515591,-10.000000000000014,1.2,-11.200000000000014,LOSS,29,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,0.8,SHORT_HEAVY,55.06756756756757
LIGHTUSDT,LONG,2025-12-16 20:51:00+00:00,2025-12-16 21:00:00+00:00,1.5466,1.531134,-9.999999999999986,1.2,-11.199999999999985,LOSS,9,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,2.57,SHORT_HEAVY,62.215909090909044
LIGHTUSDT,LONG,2025-12-16 20:52:00+00:00,2025-12-16 21:00:00+00:00,1.545,1.52955,-9.999999999999979,1.2,-11.199999999999978,LOSS,8,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,2.49,SHORT_HEAVY,60.281690140845036
LIGHTUSDT,LONG,2025-12-16 20:53:00+00:00,2025-12-16 21:00:00+00:00,1.5456,1.5301440000000002,-9.999999999999945,1.2,-11.199999999999944,LOSS,7,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,2.11,SHORT_HEAVY,65.75757575757586
LIGHTUSDT,LONG,2025-12-16 20:55:00+00:00,2025-12-16 21:00:00+00:00,1.5417,1.526283,-10.000000000000009,1.2,-11.200000000000008,LOSS,5,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,1.45,SHORT_HEAVY,67.73618538324422
LIGHTUSDT,LONG,2025-12-16 20:57:00+00:00,2025-12-16 21:00:00+00:00,1.541,1.52559,-9.99999999999995,1.2,-11.19999999999995,LOSS,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,1.78,SHORT_HEAVY,69.53124999999991
LIGHTUSDT,LONG,2025-12-16 20:58:00+00:00,2025-12-16 21:00:00+00:00,1.5418,1.5263820000000001,-9.999999999999956,1.2,-11.199999999999955,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,1.88,SHORT_HEAVY,68.2926829268292
LIGHTUSDT,LONG,2025-12-16 20:59:00+00:00,2025-12-16 21:00:00+00:00,1.5384,1.523016,-10.000000000000043,1.2,-11.200000000000042,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,1.43,SHORT_HEAVY,57.981651376146694
LIGHTUSDT,LONG,2025-12-16 21:29:00+00:00,2025-12-16 21:31:00+00:00,1.5054,1.490346,-10.000000000000082,1.2,-11.200000000000081,LOSS,2,100.0,10,ADVANCED,90,SIDEWAYS,DOWNTREND,-0.36,-1.45,SHORT_HEAVY,31.267217630854006
LIGHTUSDT,LONG,2025-12-16 21:30:00+00:00,2025-12-16 21:31:00+00:00,1.5056,1.490544,-9.999999999999972,1.2,-11.19999999999997,LOSS,1,100.0,10,ADVANCED,90,SIDEWAYS,DOWNTREND,-0.36,-1.66,SHORT_HEAVY,27.259475218658892
LIGHTUSDT,SHORT,2025-12-16 21:37:00+00:00,2025-12-16 22:01:00+00:00,1.5062,1.476076,20.00000000000003,1.2,18.80000000000003,WIN,24,100.0,10,BASIC,60,SIDEWAYS,DOWNTREND,-0.36,-1.22,SHORT_HEAVY,47.7756286266925
LIGHTUSDT,LONG,2025-12-16 22:18:00+00:00,2025-12-16 22:22:00+00:00,1.4905,1.475595,-9.999999999999963,1.2,-11.199999999999962,LOSS,4,100.0,10,BASIC,60,SIDEWAYS,UPTREND,-0.36,0.57,SHORT_HEAVY,60.6194690265484
LIGHTUSDT,SHORT,2025-12-16 22:44:00+00:00,2025-12-16 22:51:00+00:00,1.4688,1.4834880000000001,-10.000000000000021,1.2,-11.20000000000002,LOSS,7,100.0,10,BASIC,60,SIDEWAYS,DOWNTREND,-0.36,-0.67,SHORT_HEAVY,45.09803921568631
LIGHTUSDT,LONG,2025-12-16 23:06:00+00:00,2025-12-16 23:14:00+00:00,1.5004,1.485396,-10.000000000000014,1.2,-11.200000000000014,LOSS,8,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,0.67,SHORT_HEAVY,62.40090600226499
LIGHTUSDT,LONG,2025-12-16 23:07:00+00:00,2025-12-16 23:14:00+00:00,1.5001,1.485099,-10.000000000000028,1.2,-11.200000000000028,LOSS,7,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,0.73,SHORT_HEAVY,67.03163017031626
LIGHTUSDT,LONG,2025-12-16 23:21:00+00:00,2025-12-16 23:27:00+00:00,1.501,1.5310199999999998,19.999999999999957,1.2,18.799999999999958,WIN,6,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,1.52,SHORT_HEAVY,51.00671140939586
LIGHTUSDT,LONG,2025-12-16 23:25:00+00:00,2025-12-16 23:27:00+00:00,1.5027,1.532754,20.000000000000018,1.2,18.80000000000002,WIN,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,0.65,SHORT_HEAVY,59.142212189616345
LIGHTUSDT,LONG,2025-12-16 23:36:00+00:00,2025-12-16 23:37:00+00:00,1.5525,1.536975,-10.000000000000007,1.2,-11.200000000000006,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.49,SHORT_HEAVY,62.576687116564415
LIGHTUSDT,LONG,2025-12-16 23:37:00+00:00,2025-12-16 23:38:00+00:00,1.5493,1.533807,-9.999999999999986,1.2,-11.199999999999985,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.66,SHORT_HEAVY,62.28276186002814
LIGHTUSDT,LONG,2025-12-16 23:38:00+00:00,2025-12-16 23:45:00+00:00,1.5326,1.563252,20.000000000000078,1.2,18.80000000000008,WIN,7,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,2.7,SHORT_HEAVY,57.400087834870455
LIGHTUSDT,LONG,2025-12-16 23:39:00+00:00,2025-12-16 23:45:00+00:00,1.545,1.5758999999999999,19.999999999999957,1.2,18.799999999999958,WIN,6,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.47,SHORT_HEAVY,58.950486669487944
LIGHTUSDT,LONG,2025-12-16 23:56:00+00:00,2025-12-16 23:58:00+00:00,1.5477,1.5322230000000001,-9.999999999999975,1.2,-11.199999999999974,LOSS,2,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.36,1.48,SHORT_HEAVY,47.622950819672134
LIGHTUSDT,LONG,2025-12-17 00:24:00+00:00,2025-12-17 00:38:00+00:00,1.5529,1.537371,-9.999999999999938,1.2,-11.199999999999937,LOSS,14,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,0.6,SHORT_HEAVY,61.24567474048434
LIGHTUSDT,LONG,2025-12-17 00:35:00+00:00,2025-12-17 00:39:00+00:00,1.5466,1.531134,-9.999999999999986,1.2,-11.199999999999985,LOSS,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,0.56,SHORT_HEAVY,55.42857142857147
LIGHTUSDT,LONG,2025-12-17 00:36:00+00:00,2025-12-17 00:38:00+00:00,1.5557,1.540143,-10.000000000000028,1.2,-11.200000000000028,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,1.22,SHORT_HEAVY,61.2765957446809
LIGHTUSDT,LONG,2025-12-17 00:37:00+00:00,2025-12-17 00:38:00+00:00,1.5523,1.536777,-9.999999999999972,1.2,-11.19999999999997,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,0.67,SHORT_HEAVY,54.72127417519907
LIGHTUSDT,LONG,2025-12-17 00:48:00+00:00,2025-12-17 00:50:00+00:00,1.5687,1.553013,-10.000000000000004,1.2,-11.200000000000003,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,2.67,SHORT_HEAVY,53.546910755148716
LIGHTUSDT,LONG,2025-12-17 00:49:00+00:00,2025-12-17 00:50:00+00:00,1.5725,1.556775,-9.999999999999993,1.2,-11.199999999999992,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,3.08,SHORT_HEAVY,67.1978751660026
LIGHTUSDT,LONG,2025-12-17 00:50:00+00:00,2025-12-17 00:51:00+00:00,1.5501,1.534599,-9.999999999999991,1.2,-11.19999999999999,LOSS,1,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.36,0.85,SHORT_HEAVY,46.839729119638804
LIGHTUSDT,LONG,2025-12-17 00:51:00+00:00,2025-12-17 01:16:00+00:00,1.5514,1.5358859999999999,-10.00000000000002,1.2,-11.200000000000019,LOSS,25,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.36,1.1,SHORT_HEAVY,49.479768786127096
LIGHTUSDT,LONG,2025-12-17 01:04:00+00:00,2025-12-17 01:15:00+00:00,1.5623,1.546677,-9.999999999999963,1.2,-11.199999999999962,LOSS,11,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,1.02,SHORT_HEAVY,57.47549019607844
LIGHTUSDT,LONG,2025-12-17 01:07:00+00:00,2025-12-17 01:15:00+00:00,1.5612,1.545588,-9.999999999999975,1.2,-11.199999999999974,LOSS,8,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,1.36,SHORT_HEAVY,53.324468085106325
LIGHTUSDT,LONG,2025-12-17 01:23:00+00:00,2025-12-17 01:27:00+00:00,1.566,1.59732,20.000000000000007,1.2,18.800000000000008,WIN,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,0.51,SHORT_HEAVY,54.94845360824745
LIGHTUSDT,LONG,2025-12-17 01:24:00+00:00,2025-12-17 01:27:00+00:00,1.5657,1.5970140000000002,20.00000000000004,1.2,18.80000000000004,WIN,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,0.65,SHORT_HEAVY,54.732510288065875
LIGHTUSDT,LONG,2025-12-17 01:27:00+00:00,2025-12-17 01:29:00+00:00,1.5888,1.5729119999999999,-10.000000000000078,1.2,-11.200000000000077,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.36,2.6,SHORT_HEAVY,65.67877629063094
